country,year,IL_PHIN3,govstab,discinco,corrup,rep_dr2,subexp
Romania,2016,15.68878876,2.490357518,1.420660018,3.451940008,2.151354822,2.390636175
Romania,2017,15.67092031,,1.420660018,3.451940008,2.151354822,2.747212065
Serbia,1990,,,,,,
Serbia,1991,,,,,,
Serbia,1992,,,,,,
Serbia,1993,,,,,,
Serbia,1994,,,,,,
Serbia,1995,,,,,,
Serbia,1996,,,,,,
Serbia,1997,,,,,,
Serbia,1998,,,,,,
Serbia,1999,,,,,,
Serbia,2000,,,,,,
Serbia,2001,,,,,,
Serbia,2002,,,,,,
Serbia,2003,,,,,,
Serbia,2004,,,,,,
Serbia,2005,,,,,,
Serbia,2006,16.06246114,,,3.451940008,1.767569882,1.594412352
Serbia,2007,16.06211942,2.129152652,3.563760242,3.451940008,1.767569882,1.594412352
Serbia,2008,12.491759,,4.030147842,3.451940008,1.767569882,2.720193322
Serbia,2009,12.491759,,4.030147842,3.451940008,1.767569882,2.503643724
Serbia,2010,16.06258217,,4.030147842,3.451940008,1.767569882,2.828268295
Serbia,2011,15.54018367,,4.030147842,3.451940008,1.767569882,2.56326866
Serbia,2012,16.06258217,,3.815753001,3.451940008,1.767569882,3.872993035
Serbia,2013,16.06244472,,3.815753001,3.451940008,1.767569882,3.207020211
Serbia,2014,15.80134626,,4.030147842,3.451940008,1.767569882,3.243045202
Serbia,2015,15.8014379,,4.030147842,3.451940008,1.767569882,3.242351661
Serbia,2016,16.00677762,,4.030147842,3.451940008,1.767569882,3.3845275
Serbia,2017,15.75888807,,4.030147842,3.451940008,1.767569882,3.981068009
Slovakia,1990,,,,,,
Slovakia,1991,,,,,,
Slovakia,1992,,,,,,
Slovakia,1993,16.06218545,1.475727367,1.436141331,1,3.814422899,
Slovakia,1994,16.06222374,1.481025673,2.745564401,1,3.302709645,2.2068372
Slovakia,1995,16.06215149,1.481159159,2.745564401,1,3.302709645,2.054220041
Slovakia,1996,16.06219273,1.464997268,2.745564401,1,2.982888861,2.123574108
Slovakia,1997,16.06194532,1.496920593,2.745564401,1,2.535139763,2.2068372
Slovakia,1998,16.06204406,1.481559617,4.010137657,1,2.663068077,2.172219766
Slovakia,1999,16.06193456,1.424091692,4.010137657,1,3.302709645,2.172219766
Slovakia,2000,16.06191614,1.335890166,4.010137657,1,3.302709645,2.172219766
Slovakia,2001,16.06203317,1.362865493,4.010137657,1,3.110817174,2.172219766
Slovakia,2002,16.06195655,1.721895991,1.504447921,1,2.151354822,2.621124597
Slovakia,2003,16.06188854,2.075453677,2.077259612,1,2.151354822,2.621124597
Slovakia,2004,15.53974079,2.009263915,2.077259612,,2.151354822,2.621124597
Slovakia,2005,16.06223024,2.085134824,2.077259612,3.451940008,2.151354822,2.025559909
Slovakia,2006,16.06237537,2.085541889,4.030147842,3.451940008,2.151354822,2.095422134
Slovakia,2007,16.06237603,2.095428334,4.030147842,3.451940008,2.151354822,2.095422134
Slovakia,2008,12.491759,2.14768969,4.030147842,3.451940008,2.151354822,1.876956821
Slovakia,2009,12.491759,2.152015007,4.030147842,3.451940008,2.151354822,2.185484612
Slovakia,2010,16.0623989,2.045734721,3.835896692,3.451940008,2.151354822,2.091641894
Slovakia,2011,16.06230727,2.153309239,3.835896692,3.451940008,2.151354822,2.251468787
Slovakia,2012,16.06249053,2.153309239,4.012650955,3.451940008,2.151354822,2.09563686
Slovakia,2013,16.06249053,2.153309239,4.012650955,3.451940008,2.151354822,1.783543555
Slovakia,2014,16.06252261,1.945758509,4.012650955,3.451940008,2.183336901,1.783543555
Slovakia,2015,15.80155244,1.975332099,4.012650955,3.451940008,2.535139763,1.783543555
Slovakia,2016,16.03701654,1.927955254,4.012650955,3.451940008,2.535139763,2.33796575
Slovakia,2017,16.02647873,,4.012650955,3.451940008,2.535139763,2.684168331
Slovenia,1990,,,3.117504481,1,,1.513220102
Slovenia,1991,19.63267382,,3.117504481,1,,
Slovenia,1992,16.0620305,1.74390568,1.299698443,1,,1.981681006
Slovenia,1993,16.0625263,1.714182967,1.509230557,1,,1.981681006
Slovenia,1994,16.06218748,1.711325134,2.115366605,3.451940008,,1.981681006
Slovenia,1995,16.06211894,1.676624299,2.115366605,3.451940008,,1.981681006
Slovenia,1996,16.06225752,1.720455204,1.369743182,3.451940008,,1.608264061
Slovenia,1997,16.06230144,1.701257884,3.424011795,3.451940008,,1.585406104
Slovenia,1998,16.06280844,1.715041469,3.424011795,3.451940008,,1.292703052
Slovenia,1999,16.06255508,1.728160371,3.424011795,3.451940008,3.302709645,1.812858561
Slovenia,2000,16.06230271,2.176709742,2.272006577,3.451940008,3.302709645,2.060530374
Slovenia,2001,16.06248796,2.167529916,2.272006577,3.451940008,3.174781331,2.060530374
Slovenia,2002,16.06230479,2.196640977,1.586331484,3.451940008,2.535139763,2.080749731
Slovenia,2003,16.06264986,2.173084285,1.586331484,3.451940008,2.535139763,2.080749731
Slovenia,2004,16.06246663,2.219545135,4.030147842,3.451940008,2.535139763,1.981681006
Slovenia,2005,16.06267407,2.155692808,4.030147842,3.451940008,2.535139763,1.709305816
Slovenia,2006,16.06285781,2.218591712,4.030147842,3.451940008,2.535139763,1.709305816
Slovenia,2007,16.06258494,2.197943218,4.030147842,3.451940008,2.535139763,1.981681006
Slovenia,2008,12.491759,2.22286945,3.342126555,3.451940008,2.535139763,2.080749731
Slovenia,2009,12.491759,2.248260391,3.342126555,3.451940008,2.535139763,2.214095838
Slovenia,2010,16.06281125,2.288402208,3.342126555,3.451940008,2.535139763,2.50191522
Slovenia,2011,16.06276543,2.191754585,1.10060924,3.451940008,2.535139763,3.327745194
Slovenia,2012,16.06281125,2.191754585,1.724969787,3.451940008,2.79099639,3.015651889
Slovenia,2013,15.80168073,2.191754585,2.50483102,3.451940008,2.918924704,3.908585512
Slovenia,2014,16.06279751,2.224170455,4.030147842,3.451940008,2.918924704,4.061691724
Slovenia,2015,16.06257759,2.153682543,4.030147842,3.451940008,2.918924704,4.112959938
Slovenia,2016,16.05855031,2.131952128,4.030147842,3.451940008,2.918924704,4.327957548
Slovenia,2017,16.05442682,,4.030147842,3.451940008,2.918924704,4.188211707
South Africa,1990,8.312937547,2.350184858,,1,4.070279527,1.135093716
South Africa,1991,6.745879501,2.407804737,,1,4.070279527,1.135093716
South Africa,1992,9.879995592,2.259177825,,1,4.070279527,1.135093716
South Africa,1993,11.44705364,2.25694495,,1,4.070279527,1.135093716
South Africa,1994,15.76988404,3.321523342,1.82661079,1,4.070279527,3.134480719
South Africa,1995,16.0319193,3.522206997,1.82661079,1,4.070279527,3.134480719
South Africa,1996,15.77242457,,2.592378985,1,4.070279527,2.101917393
South Africa,1997,15.77441193,3.831281039,2.592378985,1,4.070279527,3.134480719
South Africa,1998,16.03593181,3.776165044,2.592378985,1,3.046853018,2.580460461
South Africa,1999,16.03768937,3.728330395,4.024007202,1,2.535139763,3.613591545
South Africa,2000,16.0402289,,4.024007202,1,2.535139763,3.613591545
South Africa,2001,16.04129003,,4.024007202,1,2.503157685,3.613591545
South Africa,2002,16.04142902,,4.024007202,1,2.151354822,3.584793107
South Africa,2003,16.04343085,3.830820655,4.024007202,1,2.023426509,3.584793107
South Africa,2004,16.04480535,3.82525634,1.087312708,1,1.767569882,3.836968044
South Africa,2005,16.04520408,3.880134415,2.901035778,1,1.895498195,3.854113225
South Africa,2006,16.04519383,3.527223059,2.901035778,1,2.151354822,3.854113225
South Africa,2007,16.04526351,3.575242984,2.901035778,1,2.151354822,3.836968044
South Africa,2008,12.491759,3.597223977,2.901035778,1,2.151354822,3.836968044
South Africa,2009,12.491759,3.620129897,4.030147842,1,2.151354822,4.505816041
South Africa,2010,16.0485623,3.67256325,4.030147842,1,2.439193528,4.890699032
South Africa,2011,15.78779831,3.687923847,4.030147842,1,2.503157685,4.692561582
South Africa,2012,15.26553726,3.687923847,4.030147842,1,2.151354822,4.692561582
South Africa,2013,15.26498747,3.687923847,4.030147842,1,2.151354822,4.291272793
South Africa,2014,13.95860636,3.569583702,4.030147842,1,2.151354822,4.255247802
South Africa,2015,15.52507795,3.485951996,4.030147842,1,2.151354822,4.278803733
South Africa,2016,6.305952523,3.52330939,4.030147842,1,2.151354822,4.278803733
South Africa,2017,5.178821455,,4.030147842,1,2.151354822,4.647530343
Spain,1990,16.06276945,3.060928058,4.027382377,3.451940008,3.302709645,1.908986845
Spain,1991,16.06283987,3.137735207,4.027382377,3.451940008,3.366673802,2.089755979
Spain,1992,16.06281559,3.115005695,4.027382377,3.451940008,4.070279527,2.089755979
Spain,1993,15.80161434,3.028719239,4.030147842,3.451940008,4.070279527,2.323918421
Spain,1994,16.06282186,3.060969696,4.030147842,3.451940008,3.622530429,2.323918421
Spain,1995,16.06284939,3.054401736,4.030147842,3.451940008,2.535139763,1.904698448
Spain,1996,16.06285127,3.123375194,3.985584343,3.451940008,3.430637958,2.119481332
Spain,1997,16.06288784,3.224014507,3.985584343,3.451940008,4.070279527,2.080749731
Spain,1998,16.06259648,3.302429453,3.985584343,3.451940008,4.070279527,2.150690662
Spain,1999,16.06260605,3.403939925,3.985584343,3.451940008,3.686494586,2.150690662
Spain,2000,16.06257034,3.486053907,4.000296694,3.451940008,3.302709645,2.826159244
Spain,2001,16.06263257,3.521597303,4.000296694,3.451940008,3.142799253,2.826159244
Spain,2002,16.06261729,3.885372687,4.000296694,3.451940008,2.918924704,3.431686895
Spain,2003,16.06261577,4.007329667,4.000296694,3.451940008,2.918924704,3.431686895
Spain,2004,15.80137375,3.96769694,4.027648287,3.451940008,3.142799253,4.125167973
Spain,2005,16.06270104,4.100826476,4.027648287,3.451940008,3.302709645,4.296435681
Spain,2006,16.06277872,4.124163348,4.027648287,3.451940008,3.302709645,4.296435681
Spain,2007,16.06273778,4.138034979,4.027648287,3.451940008,3.302709645,4.081438071
Spain,2008,12.491759,4.152548527,4.0247602,3.451940008,3.302709645,4.410508451
Spain,2009,12.491759,4.05447183,4.0247602,3.451940008,3.302709645,4.424017823
Spain,2010,16.06276543,4.050427896,4.0247602,3.451940008,3.302709645,4.209020213
Spain,2011,15.80158909,4.190851952,3.954480555,3.451940008,3.302709645,3.706926105
Spain,2012,13.97335471,4.190851952,3.954480555,3.451940008,3.302709645,3.464186868
Spain,2013,14.23462268,4.190851952,3.954480555,3.451940008,3.302709645,3.629596319
Spain,2014,14.4957532,3.536253547,3.954480555,3.451940008,3.270727566,3.796211903
Spain,2015,16.06282958,3.614281871,4.030147842,3.451940008,2.918924704,3.860295948
Spain,2016,15.92843133,3.587713266,4.030147842,3.451940008,2.918924704,4.037246632
Spain,2017,15.13894615,,4.030147842,3.451940008,2.918924704,4.404361653
Sweden,1990,16.06248425,3.532883607,2.333783024,1,4.837849408,4.314299176
Sweden,1991,16.0623823,3.492150101,4.030147842,1,4.837849408,3.900011779
Sweden,1992,16.06221225,3.482229059,4.030147842,1,4.837849408,3.900011779
Sweden,1993,16.06259598,3.18033637,4.030147842,1,4.837849408,3.900011779
Sweden,1994,16.06262063,3.196280729,1.703348755,1,4.837849408,4.521442874
Sweden,1995,16.06270115,3.101201777,1.703348755,1,4.837849408,3.662324318
Sweden,1996,16.06262928,3.224547279,2.710136822,1,4.837849408,4.081916428
Sweden,1997,16.06266065,3.296064705,2.710136822,1,4.837849408,4.521442874
Sweden,1998,16.06265056,3.376589782,4.030147842,1,4.837849408,4.372744261
Sweden,1999,16.0626199,3.439975254,4.030147842,1,4.837849408,4.771530151
Sweden,2000,16.06267235,3.37087658,4.030147842,1,4.837849408,4.771530151
Sweden,2001,16.06269935,3.395813872,4.030147842,1,4.773885251,4.771530151
Sweden,2002,16.06265455,3.402221902,4.030147842,1,4.454064467,4.962749014
Sweden,2003,16.06271768,3.389637452,4.030147842,1,4.454064467,4.962749014
Sweden,2004,16.06259708,3.395891075,4.030147842,1,4.070279527,4.962749014
Sweden,2005,16.06271084,3.39591681,4.030147842,1,4.070279527,4.798451083
Sweden,2006,16.0626644,3.393815112,4.025172651,1,4.070279527,4.888513561
Sweden,2007,16.06256171,3.395207666,4.025172651,1,4.070279527,4.649242027
Sweden,2008,12.491759,4.040583877,4.025172651,1,4.070279527,4.649242027
Sweden,2009,12.491759,4.008798024,4.025172651,1,4.070279527,4.608713912
Sweden,2010,16.0626738,3.979455026,4.030147842,1,4.070279527,4.545670178
Sweden,2011,16.06271962,4.048008248,4.030147842,1,4.070279527,4.688207459
Sweden,2012,16.06281125,4.048008248,4.030147842,1,4.326136154,4.826915594
Sweden,2013,15.80154328,4.048008248,4.030147842,3.451940008,4.454064467,4.776965994
Sweden,2014,15.80154328,3.962277993,4.030147842,3.451940008,4.454064467,4.763456622
Sweden,2015,15.54025239,3.990356708,4.030147842,3.451940008,4.454064467,4.714962571
Sweden,2016,15.49221375,4.049350793,4.030147842,3.451940008,4.454064467,4.714962571
Sweden,2017,15.48900659,,4.030147842,3.451940008,4.454064467,4.809642803
Switzerland,1990,16.0623811,,4.030147842,1,4.837849408,1.571896733
Switzerland,1991,16.06247167,4.503597113,4.030147842,1,4.837849408,2.459012137
Switzerland,1992,16.06251219,4.443062234,4.030147842,1,4.837849408,2.459012137
Switzerland,1993,16.06243858,4.356438117,4.030147842,1,4.837849408,2.459012137
Switzerland,1994,16.0626079,4.361644089,4.030147842,1,4.837849408,2.459012137
Switzerland,1995,16.06259838,4.351336816,4.030147842,1,4.837849408,2.02582354
Switzerland,1996,16.0625944,4.313128344,4.030147842,1,4.454064467,2.421141726
Switzerland,1997,16.0625696,4.290904384,4.030147842,1,4.070279527,2.774230809
Switzerland,1998,16.06264222,4.260158725,4.030147842,1,4.070279527,2.46622187
Switzerland,1999,16.06256086,4.297212973,4.030147842,1,4.070279527,2.946425432
Switzerland,2000,16.06269193,4.335675736,4.030147842,1,4.070279527,2.946425432
Switzerland,2001,16.06258675,4.952954346,4.030147842,1,3.974333291,2.946425432
Switzerland,2002,16.06258675,4.936747097,4.030147842,1,3.686494586,2.909324525
Switzerland,2003,16.0626762,4.928877759,4.030147842,1,3.686494586,3.134480719
Switzerland,2004,16.06264859,4.910850356,4.030147842,1,3.686494586,3.134480719
Switzerland,2005,16.06267017,4.918117075,4.030147842,1,3.686494586,2.563121944
Switzerland,2006,16.06276447,4.756799636,4.030147842,1,3.686494586,2.563121944
Switzerland,2007,16.06282096,4.861922356,4.030147842,1,3.686494586,3.261644104
Switzerland,2008,12.491759,4.806348595,4.030147842,1,3.686494586,3.757525688
Switzerland,2009,12.491759,4.764470941,4.030147842,1,3.686494586,3.735010069
Switzerland,2010,16.06281125,4.756993106,4.030147842,1,3.686494586,3.735010069
Switzerland,2011,16.06285707,4.985064036,4.030147842,1,3.686494586,4.204908331
Switzerland,2012,16.06285707,4.985064036,4.030147842,1,3.942351213,4.22742395
Switzerland,2013,16.06281125,4.985064036,4.030147842,1,4.070279527,3.823685465
Switzerland,2014,15.5405502,4.827467708,4.030147842,1,4.070279527,3.823685465
Switzerland,2015,15.80163949,4.797817072,4.030147842,1,4.070279527,3.870103785
Switzerland,2016,16.04251452,4.774227678,4.030147842,1,4.070279527,3.374222201
Switzerland,2017,15.78133818,,4.030147842,1,4.070279527,3.809949301
Taiwan,1990,12.491759,,,,3.302709645,
Taiwan,1991,12.491759,,,,3.302709645,
Taiwan,1992,12.491759,,,,3.302709645,
Taiwan,1993,12.491759,,,,3.302709645,
Taiwan,1994,11.96940632,,,,3.302709645,
Taiwan,1995,12.491759,,,,3.302709645,
Taiwan,1996,12.491759,,,,3.302709645,
Taiwan,1997,12.491759,,,,2.535139763,
Taiwan,1998,12.491759,,,,2.535139763,
Taiwan,1999,12.491759,,,,2.535139763,
Taiwan,2000,11.96940632,,,,1.831534038,
Taiwan,2001,12.491759,,,,1.895498195,
Taiwan,2002,12.491759,,,,2.535139763,
Taiwan,2003,12.491759,,,,2.535139763,
Taiwan,2004,12.491759,,,,2.535139763,
Taiwan,2005,12.491759,,,,2.535139763,
Taiwan,2006,12.491759,,,,2.503157685,
Taiwan,2007,12.491759,,,,2.151354822,
Taiwan,2008,12.491759,,,,2.311265214,
Taiwan,2009,12.491759,,,,2.535139763,
Taiwan,2010,16.06166584,,,,2.535139763,
Taiwan,2011,12.491759,,,,2.535139763,
Taiwan,2012,12.491759,,,,2.535139763,
Taiwan,2013,12.491759,,,3.451940008,2.535139763,
Taiwan,2014,11.44705364,,,3.451940008,2.535139763,
Taiwan,2015,16.06275627,,,3.451940008,2.535139763,
Taiwan,2016,11.44705364,,,3.451940008,2.535139763,
Taiwan,2017,12.491759,,,3.451940008,2.79099639,
Turkey,1990,12.491759,,1.889050994,3.451940008,1.767569882,1.110966508
Turkey,1991,12.491759,,1.757341253,3.451940008,2.087390666,1.045031239
Turkey,1992,12.491759,,1.757341253,3.451940008,3.302709645,1.045031239
Turkey,1993,12.491759,,2.437036823,3.451940008,3.302709645,1.045031239
Turkey,1994,12.491759,,2.437036823,3.451940008,3.302709645,1.045031239
Turkey,1995,11.44705364,,2.437036823,3.451940008,3.046853018,1.099068725
Turkey,1996,12.491759,,1.493720558,3.451940008,1.767569882,1.150097761
Turkey,1997,12.491759,,2.485451605,3.451940008,1.767569882,1.099068725
Turkey,1998,12.491759,,2.485451605,3.451940008,1.767569882,1.222919532
Turkey,1999,12.491759,,3.987993181,3.451940008,1.767569882,1.130590593
Turkey,2000,16.05855031,,3.987993181,3.451940008,2.215318979,1.130590593
Turkey,2001,16.05919174,,3.987993181,3.451940008,2.40721145,1.130590593
Turkey,2002,16.05932919,,3.987993181,3.451940008,1.767569882,1.279193681
Turkey,2003,16.06132906,,3.83359745,3.451940008,2.023426509,1.279193681
Turkey,2004,16.06132733,,3.83359745,3.451940008,2.151354822,1.295643493
Turkey,2005,16.06114786,,3.83359745,3.451940008,2.151354822,1.295643493
Turkey,2006,15.80004957,,3.83359745,3.451940008,2.151354822,1.295643493
Turkey,2007,16.06166905,,3.994292153,3.451940008,2.151354822,1.496887205
Turkey,2008,16.06178439,1.719510392,3.994292153,3.451940008,2.151354822,1.496887205
Turkey,2009,12.491759,1.617770246,3.994292153,3.451940008,2.151354822,1.618256824
Turkey,2010,12.491759,1.599052024,3.994292153,3.451940008,2.151354822,1.618256824
Turkey,2011,11.96940632,1.66045,3.262784386,3.451940008,2.151354822,1.712675709
Turkey,2012,15.79998551,1.66045,3.262784386,3.451940008,2.151354822,2.161805961
Turkey,2013,7.268232183,1.66045,3.262784386,3.451940008,2.151354822,1.728617364
Turkey,2014,1,1.688923425,1.303133084,3.451940008,1.79955196,1.728617364
Turkey,2015,3.61176341,1.619346196,1.749497758,3.451940008,2.151354822,1.751132983
Turkey,2016,8.835290229,1.607183235,3.314333184,3.451940008,2.151354822,1.744197576
Turkey,2017,10.92470096,,3.314333184,3.451940008,2.151354822,2.197830952
Ukraine,1990,,,,,,
Ukraine,1991,19.62983869,,,,,
Ukraine,1992,16.06017408,,,3.451940008,,
Ukraine,1993,15.7987116,,,3.451940008,,
Ukraine,1994,16.05940396,,1.038796062,3.451940008,,
Ukraine,1995,15.79803497,,1.531075616,3.451940008,,1.069354068
Ukraine,1996,16.05874218,,1.300005621,3.451940008,,1
Ukraine,1997,16.05930094,,2.62363483,3.451940008,,1.225156194
Ukraine,1998,16.05929563,,2.62363483,3.451940008,2.535139763,1.484462159
Ukraine,1999,16.05921405,3.181917894,1.694295538,3.451940008,2.535139763,1.594412352
Ukraine,2000,16.05901779,2.890170908,1.694295538,3.451940008,2.023426509,1.594412352
Ukraine,2001,16.05755609,3.038622776,1.758973025,3.451940008,1.639641568,1.594412352
Ukraine,2002,16.05791804,2.967578968,2.235467185,3.451940008,1,1.36024991
Ukraine,2003,16.05925865,2.969091899,2.235467185,3.451940008,1,1.36024991
Ukraine,2004,16.05976855,2.717753653,2.235467185,3.451940008,1,1.36024991
Ukraine,2005,16.06017425,2.682004454,1.120665552,3.451940008,1.543695333,1.374316345
Ukraine,2006,16.0602239,2.811363565,3.845876833,3.451940008,1.767569882,1.527422557
Ukraine,2007,16.060513,2.91323422,3.845876833,3.451940008,1.767569882,1.639443591
Ukraine,2008,16.06067539,2.847431148,1.273657197,3.451940008,1.767569882,1.639443591
Ukraine,2009,12.491759,2.8025605,1.273657197,3.451940008,1.767569882,1.440417436
Ukraine,2010,16.06116185,2.780655537,1.877927032,3.451940008,1.767569882,1.6034186
Ukraine,2011,12.491759,2.800156488,1.877927032,3.451940008,1.767569882,1.6034186
Ukraine,2012,11.44705364,2.800156488,2.615399581,3.451940008,1.511713254,1.558944424
Ukraine,2013,9.357642911,2.800156488,2.615399581,3.451940008,1.383784941,1.729902201
Ukraine,2014,1.522352682,2.663617605,1.780548133,3.451940008,1.383784941,1.83347405
Ukraine,2015,11.96940632,2.859792335,1.780548133,3.451940008,1.383784941,1.850446235
Ukraine,2016,10.92470096,3.060491285,1.780548133,3.451940008,1.511713254,1.932635696
Ukraine,2017,13.49683713,,1.780548133,3.451940008,1.767569882,1.990687254
United Kingdom,1990,15.54044482,2.711253331,1.422357901,1,4.070279527,1.450312388
United Kingdom,1991,15.01808756,2.625336697,1.422357901,1,4.070279527,1.450312388
United Kingdom,1992,16.06273336,2.562080619,4.030147842,1,4.070279527,1.711493573
United Kingdom,1993,16.06256842,2.524233403,4.030147842,1,4.070279527,1.711493573
United Kingdom,1994,16.06266006,2.524278929,4.030147842,1,4.070279527,1.711493573
United Kingdom,1995,14.7567921,2.516578914,4.030147842,1,4.070279527,1.633163058
United Kingdom,1996,15.8015616,2.470276843,4.030147842,1,3.878387056,1.643566168
United Kingdom,1997,15.80163949,2.484901019,4.018000471,1,3.814422899,2.522055871
United Kingdom,1998,16.06280667,2.493243873,4.018000471,1,4.070279527,2.586341342
United Kingdom,1999,16.06278376,2.52392571,4.018000471,1,4.070279527,2.915773164
United Kingdom,2000,16.06271962,2.523084543,4.018000471,3.451940008,4.070279527,2.915773164
United Kingdom,2001,15.01823875,,4.030147842,3.451940008,4.00631537,2.902263793
United Kingdom,2002,15.80175403,2.605494456,4.030147842,3.451940008,3.686494586,2.495037128
United Kingdom,2003,16.06292121,,4.030147842,3.451940008,3.686494586,2.495037128
United Kingdom,2004,16.06290746,,4.030147842,3.451940008,3.686494586,2.495037128
United Kingdom,2005,16.06293954,2.65006358,1.948525906,3.451940008,3.686494586,2.824841087
United Kingdom,2006,16.06293495,2.630189337,1.948525906,3.451940008,3.526584194,2.824841087
United Kingdom,2007,16.06295328,2.640798717,2.498313135,3.451940008,3.302709645,2.666155836
United Kingdom,2008,12.491759,2.601099865,2.498313135,3.451940008,3.302709645,2.666155836
United Kingdom,2009,11.96940632,2.593495518,2.498313135,3.451940008,3.302709645,2.617140326
United Kingdom,2010,15.54013785,2.57196655,4.030147842,3.451940008,3.302709645,2.864293286
United Kingdom,2011,14.75660883,2.548815727,4.030147842,3.451940008,3.302709645,2.535165591
United Kingdom,2012,15.54032112,2.548815727,4.030147842,3.451940008,3.558566272,2.578848873
United Kingdom,2013,12.92855771,2.548815727,4.030147842,3.451940008,3.686494586,2.742871243
United Kingdom,2014,15.80153411,2.41983865,4.030147842,3.451940008,3.718476664,2.747374367
United Kingdom,2015,6.223526819,2.433802948,2.360720127,3.451940008,4.070279527,3.05254648
United Kingdom,2016,13.61131237,2.413058287,1.97913665,3.451940008,4.070279527,3.342436702
United Kingdom,2017,14.65051975,,1.97913665,3.451940008,4.070279527,3.764918062
United States,1990,16.05882521,4.058657112,4.030147842,3.451940008,4.070279527,1.486337379
United States,1991,16.05864194,4.045165199,4.030147842,3.451940008,4.070279527,1.486337379
United States,1992,15.53651835,4.152782526,4.030147842,3.451940008,4.070279527,1.855593537
United States,1993,16.05877939,4.199775726,4.030147842,3.451940008,4.070279527,1.855593537
United States,1994,16.05900848,4.23930623,4.030147842,3.451940008,4.070279527,1.873606033
United States,1995,16.05934752,4.273376354,4.030147842,3.451940008,4.070279527,2.511791067
United States,1996,15.53734075,4.292473462,4.030147842,3.451940008,4.00631537,1.964206468
United States,1997,16.05994772,4.321519337,4.030147842,3.451940008,3.302709645,1.936649767
United States,1998,16.06076212,4.383764231,4.030147842,3.451940008,3.302709645,2.452380857
United States,1999,16.06105331,4.44834363,4.030147842,3.451940008,3.302709645,2.643104543
United States,2000,16.06054333,4.497821762,3.855178976,3.451940008,3.302709645,2.674626411
United States,2001,16.06055386,4.553313393,3.855178976,3.451940008,3.366673802,2.674626411
United States,2002,16.06055415,4.628801881,4.030147842,3.451940008,3.238745488,2.170812209
United States,2003,16.06058166,4.582401688,4.030147842,3.451940008,3.302709645,2.170812209
United States,2004,16.06066434,4.55988115,4.030147842,3.451940008,3.942351213,2.224849695
United States,2005,16.06059855,4.500785454,4.030147842,3.451940008,4.070279527,2.108306432
United States,2006,16.06057958,4.479054758,4.030147842,3.451940008,3.302709645,2.171350167
United States,2007,16.06061919,4.480722814,4.030147842,3.451940008,3.302709645,2.350937164
United States,2008,12.491759,4.394755649,4.030147842,3.451940008,3.302709645,2.431993394
United States,2009,12.491759,4.227355982,3.645216336,3.451940008,3.302709645,2.530233015
United States,2010,16.06097859,4.193233153,4.030147842,3.451940008,3.302709645,2.395968403
United States,2011,13.44921518,4.197207391,4.030147842,3.451940008,3.302709645,2.395968403
United States,2012,13.44921518,4.197207391,4.030147842,3.451940008,3.302709645,2.85272943
United States,2013,15.27786191,4.197207391,4.030147842,3.451940008,3.078835096,2.647739255
United States,2014,12.40463352,3.925326872,4.030147842,3.451940008,2.982888861,2.715286113
United States,2015,14.49383807,3.953104975,3.648882351,3.451940008,3.686494586,2.720136007
United States,2016,3.906275638,3.944107593,3.648882351,3.451940008,3.686494586,2.612118349
United States,2017,6.838318731,,3.648882351,3.451940008,3.686494586,2.630130845
Uruguay,1990,12.491759,1.661385544,4.028155859,1,2.535139763,
Uruguay,1991,12.491759,1.683663466,4.028155859,1,2.535139763,
Uruguay,1992,12.491759,1.627462948,4.028155859,1,2.535139763,
Uruguay,1993,12.491759,1.611784165,4.028155859,1,2.535139763,
Uruguay,1994,12.491759,1.610725946,4.028155859,1,2.535139763,1.52236237
Uruguay,1995,16.06097859,1.692541757,4.030147842,1,2.535139763,1.52236237
Uruguay,1996,16.06111604,1.715721705,4.030147842,1,2.535139763,1.493517312
Uruguay,1997,16.06097859,1.707306391,4.030147842,1,2.535139763,1.52236237
Uruguay,1998,16.06142457,,4.030147842,1,2.535139763,1.493517312
Uruguay,1999,16.06123735,,4.030147842,1,2.535139763,1.972674758
Uruguay,2000,16.06099441,,4.028155859,1,2.535139763,1.972674758
Uruguay,2001,16.06020988,,4.028155859,1,2.535139763,1.972674758
Uruguay,2002,16.06012695,,4.028155859,1,2.535139763,1.972674758
Uruguay,2003,16.06062169,,4.028155859,1,2.535139763,1.972674758
Uruguay,2004,16.06043992,,4.028155859,1,2.535139763,1.972674758
Uruguay,2005,16.06116185,2.001306472,4.030147842,1,2.535139763,1.486337379
Uruguay,2006,16.06033716,,4.030147842,1,2.535139763,1.486337379
Uruguay,2007,16.06047461,,4.030147842,1,2.535139763,1.972674758
Uruguay,2008,12.491759,,4.030147842,1,2.535139763,1.972674758
Uruguay,2009,12.491759,,4.030147842,3.451940008,2.535139763,2.58203384
Uruguay,2010,16.06033716,,4.028155859,3.451940008,2.822978469,2.251868439
Uruguay,2011,16.06042879,,4.028155859,3.451940008,2.918924704,1.972674758
Uruguay,2012,16.05951246,,4.028155859,3.451940008,3.174781331,1.972674758
Uruguay,2013,16.05960409,,4.028155859,3.451940008,3.302709645,1.981872193
Uruguay,2014,16.05953995,,4.028155859,3.451940008,3.334691723,2.026903432
Uruguay,2015,16.05927421,,4.028155859,3.451940008,3.686494586,2.166847043
Uruguay,2016,15.94034363,,4.028155859,3.451940008,3.686494586,2.908935568
Uruguay,2017,15.93301298,,4.028155859,3.451940008,3.686494586,2.702180827
